DATAFLOW,LAST UPDATE,freq,statinfo,unit,isced11,life_sat,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Germany,2013,7.3,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Germany,2018,7.4,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Germany,2021,,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Germany,2022,6.5,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Germany,2023,7.0,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Germany,2024,7.0,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Denmark,2013,7.9,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Denmark,2018,7.8,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Denmark,2021,7.5,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Denmark,2022,7.6,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Denmark,2023,7.4,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Denmark,2024,7.5,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Euro area – 20 countries (2023-2025),2022,7.1,e,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Euro area – 20 countries (2023-2025),2023,7.3,e,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Euro area – 20 countries (2023-2025),2024,7.2,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Estonia,2013,6.4,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Estonia,2018,6.9,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Estonia,2021,7.1,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Estonia,2022,7.1,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Estonia,2023,7.1,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Estonia,2024,7.0,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Greece,2013,6.1,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Greece,2018,6.5,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Greece,2021,6.8,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Greece,2022,6.8,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Greece,2023,6.9,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Greece,2024,6.8,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Spain,2013,6.9,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Spain,2018,7.4,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Spain,2021,7.2,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Spain,2022,7.1,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Spain,2023,7.3,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Spain,2024,7.2,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,European Union - 27 countries (from 2020),2013,7.1,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,European Union - 27 countries (from 2020),2018,7.3,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,European Union - 27 countries (from 2020),2021,,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,European Union - 27 countries (from 2020),2022,7.1,e,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,European Union - 27 countries (from 2020),2023,7.3,e,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,European Union - 27 countries (from 2020),2024,7.3,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Finland,2013,8.0,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Finland,2018,8.1,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Finland,2021,8.0,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Finland,2022,7.9,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Finland,2023,7.7,b,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Finland,2024,7.8,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,France,2013,7.1,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,France,2018,7.3,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,France,2021,6.9,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,France,2022,7.0,bu,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,France,2023,7.2,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,France,2024,7.2,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Croatia,2013,6.4,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Croatia,2018,6.4,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Croatia,2021,6.9,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Croatia,2022,6.9,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Croatia,2023,7.2,b,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Croatia,2024,7.3,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Hungary,2013,6.1,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Hungary,2018,6.5,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Hungary,2021,6.6,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Hungary,2022,6.9,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Hungary,2023,7.3,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Hungary,2024,7.1,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Ireland,2013,7.4,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Ireland,2018,8.1,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Ireland,2021,7.3,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Ireland,2022,7.5,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Ireland,2023,7.7,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Ireland,2024,7.5,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Iceland,2013,8.0,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Iceland,2018,8.2,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Italy,2013,6.6,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Italy,2018,7.1,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Italy,2021,7.2,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Italy,2022,7.2,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Italy,2023,7.3,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Italy,2024,7.3,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Lithuania,2013,6.8,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Lithuania,2018,6.5,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Lithuania,2021,7.0,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Lithuania,2022,7.1,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Lithuania,2023,7.1,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Lithuania,2024,7.2,p,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Luxembourg,2013,7.4,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Luxembourg,2018,7.5,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Luxembourg,2021,7.4,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Luxembourg,2022,7.3,b,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Luxembourg,2023,7.3,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Luxembourg,2024,7.3,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Latvia,2013,6.5,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Latvia,2018,6.7,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Latvia,2021,6.7,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Latvia,2022,6.8,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Latvia,2023,6.9,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Latvia,2024,6.9,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Montenegro,2013,5.7,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Montenegro,2018,6.6,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Montenegro,2021,6.4,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Montenegro,2022,5.9,b,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,North Macedonia,2013,,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,North Macedonia,2018,6.0,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,North Macedonia,2021,5.7,b,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,North Macedonia,2022,5.4,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,North Macedonia,2023,5.9,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Malta,2013,7.2,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Malta,2018,7.5,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Malta,2021,7.1,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Malta,2022,7.4,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Malta,2023,7.4,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Malta,2024,7.5,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Netherlands,2013,7.8,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Netherlands,2018,7.7,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Netherlands,2021,7.7,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Netherlands,2022,7.7,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Netherlands,2023,7.6,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Netherlands,2024,7.6,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Norway,2013,7.9,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Norway,2018,8.0,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Norway,2021,7.6,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Norway,2022,7.8,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Norway,2023,7.6,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Norway,2024,7.6,,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Poland,2013,7.3,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Poland,2018,7.8,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Poland,2021,7.5,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Poland,2022,7.6,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Poland,2023,7.6,u,
ESTAT:ILC_PW01(1.0),14/11/25 23:00:00,Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Males,16 years or over,Poland,2024,7.6,u,
